HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2460335.7914617,2024-01-26.2870472,bt,1.51,15.147,10.669,0.005,196.199,0.875,g
2460335.7927142,2024-01-26.2882998,bt,1.55,15.145,10.665,0.005,196.704,0.783,g
2460335.7939442,2024-01-26.2895300,bt,1.5,15.137,10.683,0.005,193.630,0.862,g
2460336.8638988,2024-01-27.3595549,bD,1.55,15.207,10.676,0.004,194.763,0.810,g
2460336.8651530,2024-01-27.3608092,bD,1.56,15.206,10.661,0.004,197.400,0.789,g
2460336.8663982,2024-01-27.3620545,bD,1.59,15.225,10.676,0.004,194.851,0.790,g
2460337.8679866,2024-01-28.3637099,bD,1.69,15.226,10.667,0.004,196.476,0.767,g
2460337.8692128,2024-01-28.3649362,bD,1.64,15.219,10.661,0.004,197.492,0.802,g
2460337.8704674,2024-01-28.3661909,bD,1.55,15.228,10.661,0.004,197.582,0.794,g
2460338.8646089,2024-01-29.3604000,bD,1.75,15.226,10.676,0.004,194.837,0.771,g
2460338.8658271,2024-01-29.3616183,bD,1.71,15.223,10.671,0.004,195.703,0.759,g
2460338.8670807,2024-01-29.3628720,bD,1.7,15.220,10.674,0.004,195.076,0.745,g
2460339.6988388,2024-01-30.1946876,bl,1.58,15.030,10.680,0.005,194.135,0.973,g
2460339.7000678,2024-01-30.1959167,bl,1.58,15.015,10.644,0.006,200.693,1.009,g
2460339.7012827,2024-01-30.1971316,bl,1.54,15.017,10.656,0.006,198.345,1.026,g
2460340.7004227,2024-01-31.1963416,bH,1.65,15.133,10.699,0.006,190.660,0.943,g
2460340.7016849,2024-01-31.1976038,bH,1.56,15.120,10.659,0.006,197.771,0.988,g
2460340.7029633,2024-01-31.1988823,bH,1.65,15.100,10.640,0.006,201.292,1.036,g
2460340.8574054,2024-01-31.3533353,bD,1.5,15.232,10.671,0.004,195.746,0.771,g
2460340.8586502,2024-01-31.3545802,bD,1.47,15.233,10.673,0.004,195.342,0.736,g
2460340.8599027,2024-01-31.3558328,bD,1.5,15.224,10.666,0.004,196.519,0.774,g
2460341.6901142,2024-02-01.1861033,bl,1.68,15.054,10.675,0.006,194.900,1.013,g
2460341.6913417,2024-02-01.1873309,bl,1.63,15.042,10.655,0.006,198.519,1.064,g
2460341.6925575,2024-02-01.1885468,bl,1.56,15.040,10.643,0.006,200.676,1.070,g
2460341.8502749,2024-02-01.3462754,bD,1.53,15.249,10.677,0.004,194.708,0.764,g
2460341.8515131,2024-02-01.3475137,bD,1.52,15.239,10.665,0.004,196.802,0.760,g
2460341.8527607,2024-02-01.3487614,bD,1.52,15.240,10.668,0.004,196.247,0.740,g
2460342.6909280,2024-02-02.1869892,bl,1.44,15.044,10.660,0.005,197.708,0.946,g
2460342.6921554,2024-02-02.1882167,bl,1.46,15.044,10.670,0.005,195.744,0.951,g
2460342.6933711,2024-02-02.1894324,bl,1.47,15.047,10.667,0.006,196.463,0.978,g
2460343.8604259,2024-02-03.3565725,bD,2.08,15.193,10.694,0.005,191.659,0.867,g
2460343.8616663,2024-02-03.3578130,bD,2.08,15.186,10.689,0.005,192.440,0.879,g
2460343.8629056,2024-02-03.3590523,bD,2.04,15.185,10.680,0.005,194.106,0.886,g
2460344.8470630,2024-02-04.3432826,bD,1.51,15.262,10.707,0.004,189.319,0.721,g
2460344.8483033,2024-02-04.3445231,bD,1.52,15.269,10.718,0.004,187.371,0.734,g
2460344.8495436,2024-02-04.3457635,bD,1.49,15.264,10.712,0.004,188.373,0.736,g
2460345.8362803,2024-02-05.3325742,bD,1.52,15.403,10.975,0.005,147.986,0.627,g
2460345.8375292,2024-02-05.3338232,bD,1.57,15.396,10.969,0.005,148.707,0.614,g
2460345.8387581,2024-02-05.3350521,bD,1.6,15.381,10.960,0.005,149.976,0.610,g
2460346.8364019,2024-02-06.3327717,bD,1.57,15.293,10.825,0.005,169.875,0.708,g
2460346.8376425,2024-02-06.3340124,bD,1.54,15.298,10.823,0.005,170.044,0.717,g
2460346.8388645,2024-02-06.3352345,bD,1.58,15.297,10.822,0.005,170.343,0.703,g
2460347.8328141,2024-02-07.3292605,bD,1.52,15.217,10.662,0.004,197.405,0.747,g
2460347.8340642,2024-02-07.3305107,bD,1.55,15.224,10.672,0.004,195.552,0.769,g
2460347.8353209,2024-02-07.3317674,bD,1.5,15.222,10.671,0.004,195.722,0.737,g
2460348.8297109,2024-02-08.3262347,bD,2.17,15.202,10.667,0.004,196.331,0.780,g
2460348.8309479,2024-02-08.3274718,bD,2.22,15.195,10.666,0.004,196.638,0.763,g
2460348.8322025,2024-02-08.3287265,bD,2.23,15.198,10.676,0.004,194.938,0.743,g
2460349.8260399,2024-02-09.3226419,bD,1.49,15.255,10.665,0.004,196.714,0.746,g
2460349.8272790,2024-02-09.3238811,bD,1.51,15.255,10.665,0.004,196.703,0.745,g
2460349.8285090,2024-02-09.3251112,bD,1.47,15.247,10.652,0.004,199.217,0.717,g
2460350.8297373,2024-02-10.3264190,bD,1.49,15.243,10.664,0.004,196.949,0.762,g
2460350.8309755,2024-02-10.3276573,bD,1.48,15.243,10.659,0.004,197.810,0.775,g
2460350.8322204,2024-02-10.3289023,bD,1.5,15.243,10.663,0.004,197.207,0.781,g
2460351.8222249,2024-02-11.3189861,bD,1.47,15.228,10.642,0.004,201.062,0.774,g
2460351.8234640,2024-02-11.3202252,bD,1.48,15.231,10.649,0.004,199.668,0.786,g
2460351.8247046,2024-02-11.3214660,bD,1.47,15.228,10.643,0.004,200.720,0.765,g
2460352.8197243,2024-02-12.3165661,bD,1.47,15.222,10.649,0.004,199.856,0.764,g
2460352.8209556,2024-02-12.3177976,bD,1.51,15.222,10.650,0.004,199.502,0.792,g
2460352.8221951,2024-02-12.3190371,bD,1.48,15.221,10.652,0.004,199.075,0.773,g
2460353.8156840,2024-02-13.3126071,bD,1.6,15.215,10.634,0.004,202.390,0.769,g
2460353.8169105,2024-02-13.3138337,bD,1.59,15.224,10.644,0.004,200.644,0.746,g
2460353.8181533,2024-02-13.3150766,bD,1.61,15.219,10.642,0.004,201.190,0.756,g
2460354.8155409,2024-02-14.3125463,bD,1.46,15.245,10.653,0.004,198.940,0.765,g
2460354.8167675,2024-02-14.3137730,bD,1.49,15.241,10.647,0.004,200.011,0.767,g
2460354.8179909,2024-02-14.3149966,bD,1.48,15.239,10.645,0.004,200.478,0.746,g
2460355.7509608,2024-02-15.2480439,bt,1.76,14.679,10.631,0.006,203.056,1.235,g
2460355.7521752,2024-02-15.2492584,bt,1.72,14.940,10.622,0.005,204.681,0.983,g
2460355.7533911,2024-02-15.2504744,bt,1.77,14.896,10.623,0.005,204.573,0.996,g
2460357.7448592,2024-02-17.2421095,bt,1.55,15.167,10.639,0.004,201.656,0.835,g
2460357.7460751,2024-02-17.2433256,bt,1.47,15.163,10.640,0.004,201.423,0.841,g
2460357.7472981,2024-02-17.2445486,bt,1.49,15.161,10.625,0.004,204.186,0.851,g
2460358.5913570,2024-02-18.0886791,bH,1.46,15.167,10.625,0.004,204.277,0.869,g
2460358.5926445,2024-02-18.0899666,bH,1.44,15.178,10.643,0.005,200.780,0.912,g
2460358.5939087,2024-02-18.0912310,bH,1.4,15.168,10.642,0.004,200.980,0.863,g
2460359.8154829,2024-02-19.3129094,bD,1.57,15.200,10.640,0.004,201.390,0.768,g
2460359.8179654,2024-02-19.3153921,bD,1.62,15.194,10.638,0.004,201.789,0.827,g
2460361.8022986,2024-02-21.2998964,bD,1.68,15.187,10.666,0.004,196.515,0.836,g
2460361.8035436,2024-02-21.3011415,bD,1.55,15.174,10.665,0.004,196.714,0.823,g
2460361.8047875,2024-02-21.3023856,bD,1.66,15.184,10.669,0.004,196.026,0.809,g
2460364.3171027,2024-02-23.8149201,bp,1.53,15.075,10.632,0.006,202.845,1.130,g
2460364.3184640,2024-02-23.8162815,bp,1.54,15.064,10.619,0.007,205.212,1.206,g
2460364.3197646,2024-02-23.8175823,bp,1.52,15.042,10.652,0.005,199.046,0.958,g
2460365.6893831,2024-02-25.1873215,bt,1.49,15.175,10.637,0.004,202.004,0.825,g
2460365.6906097,2024-02-25.1885482,bt,1.55,15.169,10.624,0.004,204.392,0.867,g
2460365.6918281,2024-02-25.1897667,bt,1.58,15.188,10.631,0.004,203.055,0.839,g
2460366.5823431,2024-02-26.0803606,bl,1.44,14.999,10.620,0.006,205.001,1.077,g
2460366.5835718,2024-02-26.0815894,bl,1.51,15.026,10.634,0.006,202.439,1.142,g
2460366.5847923,2024-02-26.0828101,bl,1.53,14.996,10.588,0.007,211.185,1.266,g
2460367.3036622,2024-02-26.8017438,bp,1.46,15.115,10.634,0.006,202.490,0.993,g
2460367.3048919,2024-02-26.8029736,bp,1.49,15.131,10.675,0.006,195.035,0.997,g
2460367.3061230,2024-02-26.8042048,bp,1.46,15.135,10.683,0.006,193.670,0.933,g
2460370.7829827,2024-03-01.2813760,bD,1.74,99.990,99.990,99.990,99.990,99.990,g
2460370.7842337,2024-03-01.2826271,bD,1.5,13.859,10.678,0.015,194.390,2.626,g
2460370.7854836,2024-03-01.2838772,bD,1.46,14.384,10.650,0.008,199.565,1.468,g
2460371.6673741,2024-03-02.1658473,bt,1.58,15.209,10.628,0.004,203.620,0.765,g
2460371.6685952,2024-03-02.1670684,bt,1.54,15.201,10.615,0.004,206.059,0.754,g
2460371.6698115,2024-03-02.1682848,bt,1.5,15.202,10.621,0.004,204.883,0.745,g
2460372.6023833,2024-03-03.1009410,bl,1.44,14.994,10.596,0.006,209.760,1.133,g
2460372.6036048,2024-03-03.1021627,bl,1.47,14.955,10.631,0.006,203.068,1.185,g
2460372.6048182,2024-03-03.1033761,bl,1.42,14.994,10.629,0.006,203.422,1.178,g
2460373.6198121,2024-03-04.1184620,bH,1.48,15.100,10.600,0.006,208.858,1.182,g
2460373.6210740,2024-03-04.1197241,bH,1.51,15.106,10.623,0.005,204.622,0.975,g
2460373.6223418,2024-03-04.1209920,bH,1.56,15.123,10.638,0.005,201.781,1.051,g
2460374.6004511,2024-03-05.0991901,bH,1.48,15.150,10.655,0.004,198.511,0.808,g
2460374.6017144,2024-03-05.1004534,bH,1.46,15.150,10.662,0.004,197.309,0.861,g
2460374.6029787,2024-03-05.1017178,bH,1.51,15.125,10.617,0.005,205.723,0.933,g
2460375.5960931,2024-03-06.0949226,bl,1.41,14.976,10.599,0.006,209.307,1.181,g
2460375.5973057,2024-03-06.0961353,bl,1.5,14.996,10.639,0.006,201.601,1.135,g
2460375.5985109,2024-03-06.0973406,bl,1.51,14.984,10.621,0.006,204.879,1.102,g
2460377.5941305,2024-03-08.0931421,bl,1.51,14.974,10.626,0.006,204.150,1.104,g
2460377.5953438,2024-03-08.0943556,bl,1.46,14.980,10.641,0.006,201.054,1.120,g
2460377.5965630,2024-03-08.0955749,bl,1.51,14.978,10.637,0.006,201.900,1.082,g
2460379.5884186,2024-03-10.0876122,bl,1.47,15.001,10.644,0.006,200.678,1.073,g
2460379.5896324,2024-03-10.0888262,bl,1.46,14.999,10.661,0.006,197.567,1.117,g
2460379.5908470,2024-03-10.0900409,bl,1.53,14.930,10.638,0.006,201.707,1.061,g
2460381.5786959,2024-03-12.0780712,bl,1.43,15.084,10.634,0.005,202.514,0.949,g
2460381.5799186,2024-03-12.0792940,bl,1.43,15.083,10.644,0.005,200.557,0.896,g
2460381.5811472,2024-03-12.0805228,bl,1.46,15.060,10.597,0.006,209.479,1.031,g
2460383.5732624,2024-03-14.0728196,bl,1.43,15.078,10.637,0.006,202.011,1.040,g
2460383.5744924,2024-03-14.0740498,bl,1.41,15.083,10.649,0.006,199.900,0.990,g
2460383.5757129,2024-03-14.0752703,bl,1.47,15.089,10.657,0.006,198.122,1.070,g
2460386.5857022,2024-03-17.0855333,bH,1.47,15.237,10.652,0.007,199.096,1.254,g
2460386.5869411,2024-03-17.0867723,bH,1.51,15.236,10.642,0.006,200.875,1.142,g
2460386.5881815,2024-03-17.0880128,bH,1.49,15.245,10.661,0.007,197.617,1.207,g
2460387.5620473,2024-03-18.0619668,bl,1.48,15.134,10.660,0.006,197.686,1.013,g
2460387.5632736,2024-03-18.0631932,bl,1.49,15.145,10.677,0.006,194.662,0.974,g
2460387.5645025,2024-03-18.0644222,bl,1.48,15.127,10.646,0.006,200.389,0.970,g
2460388.5619915,2024-03-19.0620013,bH,1.94,15.235,10.670,0.007,195.895,1.283,g
2460388.5632194,2024-03-19.0632293,bH,1.47,15.204,10.657,0.007,198.311,1.349,g
2460388.5644603,2024-03-19.0644703,bH,1.47,15.198,10.631,0.009,202.989,1.615,g
2460389.5601074,2024-03-20.0602071,bl,1.49,15.092,10.687,0.006,192.879,1.077,g
2460389.5613351,2024-03-20.0614350,bl,1.47,15.084,10.665,0.006,196.837,1.094,g
2460389.5625620,2024-03-20.0626620,bl,1.46,15.085,10.675,0.006,195.019,1.046,g
2460390.5581518,2024-03-21.0583412,bl,2.07,14.631,10.797,0.015,174.273,2.505,g
2460390.5593838,2024-03-21.0595733,bl,1.52,15.077,10.674,0.007,195.236,1.261,g
2460390.5606091,2024-03-21.0607988,bl,1.58,15.067,10.663,0.008,197.169,1.351,g
2460392.5388466,2024-03-23.0392131,bl,1.45,14.918,10.649,0.006,199.723,1.057,g
2460392.5400744,2024-03-23.0404409,bl,1.47,15.112,10.654,0.006,198.675,1.030,g
2460392.5412821,2024-03-23.0416488,bl,1.49,15.090,10.638,0.006,201.874,1.050,g
2460393.5416875,2024-03-24.0421431,bl,1.48,15.110,10.626,0.005,204.021,0.967,g
2460393.5429164,2024-03-24.0433721,bl,1.47,15.106,10.635,0.005,202.232,0.957,g
2460393.5441428,2024-03-24.0445986,bl,1.49,15.114,10.658,0.006,198.095,1.076,g
2460394.5327687,2024-03-25.0333120,bl,1.53,15.085,10.624,0.006,204.384,1.056,g
2460394.5339984,2024-03-25.0345418,bl,1.65,15.096,10.662,0.006,197.489,1.108,g
2460394.5352261,2024-03-25.0357696,bl,1.54,15.088,10.650,0.006,199.508,1.020,g
2460395.5242622,2024-03-26.0248929,bl,1.49,15.130,10.657,0.006,198.289,0.948,g
2460395.5254783,2024-03-26.0261091,bl,1.52,15.109,10.642,0.006,201.007,0.966,g
2460395.5267096,2024-03-26.0273405,bl,1.43,15.125,10.674,0.006,195.263,1.002,g
2460396.5274103,2024-03-27.0281289,bl,1.59,15.118,10.657,0.006,198.337,0.989,g
2460396.5286539,2024-03-27.0293727,bl,1.55,15.108,10.641,0.006,201.140,1.067,g
2460396.5298839,2024-03-27.0306028,bl,1.52,15.111,10.629,0.006,203.464,1.019,g
2460397.5513444,2024-03-28.0521524,bl,1.5,15.101,10.646,0.006,200.264,0.977,g
2460397.5525629,2024-03-28.0533710,bl,1.44,15.083,10.645,0.006,200.379,1.017,g
2460397.5537965,2024-03-28.0546048,bl,1.51,15.091,10.633,0.006,202.593,1.073,g
2460398.5183780,2024-03-29.0192700,bl,1.47,15.127,10.656,0.005,198.458,0.924,g
2460398.5195951,2024-03-29.0204872,bl,1.45,15.115,10.640,0.006,201.439,0.961,g
2460398.5208100,2024-03-29.0217022,bl,1.46,15.120,10.653,0.005,198.867,0.948,g
2460399.5249781,2024-03-30.0259570,bl,1.47,15.119,10.656,0.005,198.435,0.919,g
2460399.5262003,2024-03-30.0271793,bl,1.48,15.106,10.642,0.005,201.049,0.896,g
2460399.5274290,2024-03-30.0284081,bl,1.48,15.122,10.672,0.005,195.614,0.839,g
2460400.5202395,2024-03-31.0213038,bH,1.42,15.265,10.633,0.005,202.639,1.031,g
2460400.5214665,2024-03-31.0225309,bH,1.42,15.260,10.615,0.005,206.139,1.014,g
2460400.5226969,2024-03-31.0237614,bH,1.47,15.261,10.620,0.006,205.248,1.050,g
2460401.5193409,2024-04-01.0204904,bH,1.42,15.260,10.612,0.006,206.613,1.185,g
2460401.5205844,2024-04-01.0217340,bH,1.48,15.241,10.573,0.005,214.134,1.050,g
2460401.5218279,2024-04-01.0229776,bH,1.45,15.262,10.623,0.005,204.537,0.985,g
2460402.5183248,2024-04-02.0195589,bH,1.44,15.278,10.645,0.006,200.444,1.049,g
2460402.5195599,2024-04-02.0207941,bH,1.39,15.315,10.723,0.006,186.648,1.072,g
2460402.5207905,2024-04-02.0220248,bH,1.41,15.272,10.649,0.006,199.789,1.174,g
2460403.5100565,2024-04-03.0113741,bl,1.6,15.125,10.660,0.006,197.812,0.999,g
2460403.5112784,2024-04-03.0125960,bl,1.63,15.120,10.648,0.006,199.950,1.030,g
2460403.5125082,2024-04-03.0138259,bl,1.69,15.113,10.653,0.006,199.134,1.009,g
2460404.5126602,2024-04-04.0140614,bH,1.46,15.223,10.613,0.004,206.481,0.837,g
2460404.5139116,2024-04-04.0153130,bH,1.44,15.229,10.627,0.005,203.849,0.908,g
2460404.5151516,2024-04-04.0165531,bH,1.45,15.222,10.621,0.004,204.959,0.791,g
2460405.5008492,2024-04-05.0023323,bl,1.54,15.138,10.637,0.005,201.904,0.896,g
2460405.5020721,2024-04-05.0035553,bl,1.5,15.139,10.638,0.005,201.842,0.928,g
2460405.5033001,2024-04-05.0047834,bl,1.46,15.140,10.644,0.005,200.653,0.902,g
2460406.5072139,2024-04-06.0087798,bH,1.4,15.224,10.613,0.004,206.458,0.836,g
2460406.5084561,2024-04-06.0100221,bH,1.45,15.243,10.658,0.004,198.048,0.819,g
2460406.5096855,2024-04-06.0112516,bH,1.4,15.214,10.600,0.005,208.949,0.879,g
2460407.4953308,2024-04-06.9969772,bl,1.57,15.141,10.650,0.004,199.487,0.860,g
2460407.4965608,2024-04-06.9982073,bl,1.56,15.133,10.626,0.005,204.049,0.942,g
2460407.4977978,2024-04-06.9994444,bl,1.53,15.134,10.638,0.005,201.735,0.965,g
2460409.4933712,2024-04-08.9951784,bl,1.59,15.126,10.635,0.005,202.169,0.941,g
2460409.4945884,2024-04-08.9963957,bl,1.56,15.128,10.645,0.005,200.464,0.950,g
2460409.4958082,2024-04-08.9976156,bl,1.56,15.122,10.629,0.005,203.444,0.949,g
2460412.4718117,2024-04-11.9738528,bl,1.55,15.122,10.662,0.005,197.340,0.918,g
2460412.4730453,2024-04-11.9750864,bl,1.49,15.120,10.636,0.004,202.054,0.900,g
2460412.4742722,2024-04-11.9763134,bl,1.47,15.118,10.648,0.005,199.906,0.868,g
2460413.5207614,2024-04-13.0228831,bl,1.62,15.023,10.646,0.006,200.316,1.138,g
2460413.5219964,2024-04-13.0241182,bl,1.53,15.008,10.696,0.006,191.318,1.075,g
2460413.5232246,2024-04-13.0253465,bl,1.54,15.007,10.632,0.006,202.708,1.033,g
2460417.4966872,2024-04-16.9991057,bH,1.84,15.162,10.617,0.005,205.634,0.952,g
2460417.4979424,2024-04-17.0003611,bH,1.78,15.166,10.643,0.005,200.917,0.909,g
2460417.4991826,2024-04-17.0016013,bH,1.75,15.172,10.649,0.005,199.733,0.942,g
2460418.4707571,2024-04-17.9732461,bl,1.73,15.105,10.640,0.006,201.383,1.046,g
2460418.4719793,2024-04-17.9744684,bl,1.75,15.128,10.674,0.006,195.072,0.966,g
2460418.4732011,2024-04-17.9756903,bl,1.67,15.117,10.650,0.006,199.537,1.036,g
2460419.4700954,2024-04-18.9726558,bl,1.51,15.158,10.711,0.005,188.751,0.836,g
2460419.4713279,2024-04-18.9738884,bl,1.47,15.138,10.677,0.005,194.703,0.919,g
2460419.4725754,2024-04-18.9751360,bl,1.49,15.148,10.692,0.006,192.013,0.930,g
2460420.4655098,2024-04-19.9681404,bl,2.18,15.066,10.668,0.007,196.335,1.210,g
2460420.4667400,2024-04-19.9693706,bl,2.09,15.070,10.676,0.006,194.905,1.116,g
2460420.4679620,2024-04-19.9705928,bl,2.05,15.089,10.669,0.006,196.125,1.090,g
2460422.4602784,2024-04-21.9630466,bl,1.76,99.990,99.990,99.990,99.990,99.990,g
2460422.4627249,2024-04-21.9654932,bl,1.71,99.990,99.990,99.990,99.990,99.990,g
2460427.4567976,2024-04-26.9598921,bl,1.55,13.979,10.790,0.019,175.478,3.052,g
2460427.4580307,2024-04-26.9611253,bl,1.73,13.843,10.768,0.027,178.941,4.375,g
2460427.4592572,2024-04-26.9623518,bl,1.5,13.786,10.689,0.022,192.466,3.764,g
2460503.9414777,2024-07-12.4453313,bH,1.51,15.003,10.706,0.008,189.441,1.403,g
2460503.9427226,2024-07-12.4465762,bH,2.04,14.864,10.680,0.009,193.999,1.542,g
2460503.9439587,2024-07-12.4478123,bH,2.13,14.808,10.721,0.011,187.003,1.976,g
2460504.9418041,2024-07-13.4456120,bH,2.2,15.002,10.700,0.008,190.623,1.370,g
2460504.9430489,2024-07-13.4468568,bH,2.21,14.960,10.673,0.009,195.252,1.660,g
2460504.9442855,2024-07-13.4480933,bH,2.33,14.810,10.692,0.008,191.960,1.325,g
2460506.9348564,2024-07-15.4385694,bH,1.7,15.125,10.649,0.006,199.601,0.987,g
2460506.9360979,2024-07-15.4398108,bH,1.74,15.114,10.650,0.006,199.447,1.129,g
2460506.9373366,2024-07-15.4410495,bH,1.7,15.086,10.672,0.007,195.609,1.179,g
2460508.9281788,2024-07-17.4317918,bH,1.55,15.165,10.668,0.005,196.202,0.921,g
2460508.9294197,2024-07-17.4330327,bH,1.55,15.151,10.643,0.005,200.876,0.934,g
2460508.9306678,2024-07-17.4342807,bH,1.54,15.144,10.608,0.005,207.351,0.992,g
2460510.9213839,2024-07-19.4248922,bl,1.59,15.089,10.735,0.005,184.434,0.870,g
2460510.9226214,2024-07-19.4261296,bl,1.52,15.093,10.723,0.006,186.571,0.949,g
2460510.9238540,2024-07-19.4273621,bl,1.54,15.084,10.696,0.005,191.165,0.904,g
2460511.9294024,2024-07-20.4328558,bH,1.52,15.079,10.687,0.007,192.923,1.220,g
2460511.9306574,2024-07-20.4341107,bH,1.56,15.089,10.661,0.006,197.540,1.095,g
2460511.9318915,2024-07-20.4353447,bH,1.53,15.116,10.684,0.006,193.417,1.090,g
2460513.9263012,2024-07-22.4296424,bl,1.56,15.004,10.674,0.006,195.091,1.047,g
2460513.9275299,2024-07-22.4308710,bl,1.62,15.017,10.680,0.006,194.066,0.995,g
2460513.9287595,2024-07-22.4321005,bl,1.65,15.009,10.674,0.006,195.176,1.017,g
2460514.9343541,2024-07-23.4376370,bl,1.6,15.037,10.689,0.006,192.464,1.028,g
2460514.9355864,2024-07-23.4388692,bl,1.63,15.017,10.684,0.006,193.318,1.061,g
2460514.9368130,2024-07-23.4400957,bl,1.65,15.031,10.697,0.006,190.990,1.014,g
2460517.6710891,2024-07-26.1742077,bp,1.58,15.048,10.697,0.006,191.113,0.965,g
2460517.6723516,2024-07-26.1754701,bp,1.59,15.033,10.669,0.005,196.084,0.937,g
2460517.6735926,2024-07-26.1767110,bp,1.7,15.047,10.671,0.006,195.658,1.023,g
2460523.6662443,2024-08-01.1689745,bp,1.46,15.032,10.586,0.005,211.717,1.011,g
2460523.6674824,2024-08-01.1702125,bp,1.48,15.059,10.640,0.005,201.398,0.897,g
2460523.6687112,2024-08-01.1714413,bp,1.48,15.067,10.656,0.006,198.487,0.981,g
2460524.6754666,2024-08-02.1781278,bp,1.52,15.088,10.687,0.005,192.735,0.918,g
2460524.6767058,2024-08-02.1793669,bp,1.51,15.080,10.673,0.005,195.332,0.907,g
2460524.6779367,2024-08-02.1805977,bp,1.54,15.070,10.670,0.006,195.844,0.969,g
2460534.8914856,2024-08-12.3933958,bl,1.49,15.109,10.635,0.005,202.281,0.821,g
2460534.8927052,2024-08-12.3946153,bl,1.5,15.105,10.622,0.004,204.666,0.872,g
2460534.8939316,2024-08-12.3958416,bl,1.5,15.099,10.607,0.005,207.574,0.957,g
2460535.9355646,2024-08-13.4373932,bl,1.6,15.054,10.652,0.006,199.025,1.033,g
2460535.9368007,2024-08-13.4386292,bl,2.04,15.069,10.721,0.006,186.996,1.002,g
2460535.9380496,2024-08-13.4398780,bl,2.11,15.023,10.772,0.007,178.352,1.133,g
2460536.8889644,2024-08-14.3907178,bl,1.57,15.116,10.655,0.005,198.710,0.916,g
2460536.8901902,2024-08-14.3919436,bl,1.56,14.960,10.673,0.006,195.464,1.066,g
2460536.8914178,2024-08-14.3931711,bl,1.56,14.894,10.667,0.006,196.366,1.183,g
2460537.9777580,2024-08-15.4794248,bt,1.51,14.860,10.651,0.007,199.467,1.144,g
2460537.9789791,2024-08-15.4806458,bt,1.5,14.843,10.643,0.007,200.759,1.145,g
2460540.9569160,2024-08-18.4583416,bt,1.66,14.995,10.562,0.016,216.357,3.226,g
2460540.9581371,2024-08-18.4595625,bt,1.62,15.006,10.579,0.016,213.065,3.084,g
2460540.9593743,2024-08-18.4607997,bt,1.64,15.005,10.563,0.016,216.076,3.210,g
2460541.8771075,2024-08-19.3784574,bl,1.99,14.963,10.643,0.007,200.847,1.363,g
2460541.8783330,2024-08-19.3796828,bl,1.67,15.018,10.602,0.006,208.582,1.199,g
2460541.8795503,2024-08-19.3809000,bl,1.98,15.008,10.594,0.007,210.025,1.260,g
2460542.9629173,2024-08-20.4641773,bt,1.72,14.963,10.583,0.015,212.330,2.966,g
2460542.9641453,2024-08-20.4654051,bt,1.96,14.932,10.570,0.015,214.760,2.918,g
2460542.9653746,2024-08-20.4666344,bt,1.97,14.960,10.601,0.015,208.618,2.809,g
2460545.8910792,2024-08-23.3920933,bH,1.5,15.200,10.598,0.005,209.335,0.899,g
2460545.8923190,2024-08-23.3933331,bH,1.44,15.210,10.636,0.005,202.107,1.006,g
2460545.8935608,2024-08-23.3945747,bH,1.39,15.200,10.627,0.006,203.759,1.055,g
2460546.8400434,2024-08-24.3409770,bl,1.5,15.058,10.635,0.006,202.385,0.985,g
2460546.8412653,2024-08-24.3421988,bl,1.54,15.061,10.633,0.006,202.723,1.013,g
2460546.8425060,2024-08-24.3434393,bl,1.54,15.072,10.657,0.006,198.285,0.972,g
2460547.9559983,2024-08-25.4568364,bt,1.59,15.110,10.624,0.005,204.430,0.939,g
2460547.9572249,2024-08-25.4580629,bt,1.58,15.113,10.638,0.005,201.795,0.832,g
2460547.9584454,2024-08-25.4592833,bt,1.55,15.107,10.627,0.005,203.821,0.929,g
2460552.6051411,2024-08-30.1055759,bp,1.51,15.122,10.705,0.006,189.745,0.956,g
2460552.6063762,2024-08-30.1068109,bp,1.5,15.101,10.677,0.005,194.535,0.857,g
2460552.6076146,2024-08-30.1080491,bp,1.57,15.079,10.621,0.005,204.820,0.976,g
2460552.9855170,2024-08-30.4859183,bt,1.54,15.112,10.643,0.005,200.710,0.915,g
2460553.8199245,2024-08-31.3202525,bH,1.53,15.153,10.625,0.005,204.206,0.955,g
2460553.8211701,2024-08-31.3214980,bH,1.5,15.169,10.649,0.005,199.687,0.956,g
2460553.8224403,2024-08-31.3227681,bH,1.47,15.169,10.637,0.005,201.980,0.999,g
2460554.8252492,2024-09-01.3254885,bH,1.41,15.188,10.622,0.006,204.747,1.095,g
2460554.8264973,2024-09-01.3267365,bH,1.42,15.191,10.633,0.005,202.669,1.009,g
2460554.8277394,2024-09-01.3279785,bH,1.39,15.203,10.642,0.005,200.988,1.020,g
2460555.8180114,2024-09-02.3181628,bH,1.51,15.180,10.636,0.006,202.142,1.060,g
2460555.8192760,2024-09-02.3194273,bH,1.49,15.185,10.640,0.005,201.316,0.903,g
2460555.8205183,2024-09-02.3206695,bH,1.52,15.190,10.651,0.005,199.363,0.919,g
2460557.8882312,2024-09-04.3881984,bl,1.56,15.140,10.639,0.004,201.602,0.847,g
2460557.8894496,2024-09-04.3894167,bl,1.5,15.144,10.643,0.004,200.833,0.838,g
2460557.8906810,2024-09-04.3906480,bl,1.51,15.143,10.639,0.004,201.644,0.871,g
2460561.0484620,2024-09-07.5481466,bD,1.5,15.191,10.652,0.004,199.158,0.854,g
